ExpID,PublicationID,PublicationName,IonExpNum,Cells,CellClass,CellOrigin,CellCycle,DNAcontent,PhotonRadiation,PhotonExpNum,Ion,Charge,IrradiationConditions,LET,Energy,ax_paper,bx_paper,ai_paper,bi_paper,ax_fit,bx_fit,ai_fit,bi_fit
935,88,gerelchuluun15,5,irs1,n,r,a,5.6,137Cs,3,1H,1,s,2.2,25.0,0.59,0.0,0.38,0.06,0.688666979876415,-0.0563354683944306,0.391510482935318,0.0523975566514516
936,88,gerelchuluun15,6,irs1,n,r,a,5.6,137Cs,3,12C,6,s,50.0,45.0,0.59,0.0,0.84,0.0,0.688666979876415,-0.0563354683944306,0.844089920033372,-0.0360787451980347
937,88,gerelchuluun15,7,irs1SF,n,r,a,5.6,137Cs,4,1H,1,s,2.2,25.0,0.46,0.43,0.48,0.35,0.908576910531188,0.0628073907325239,0.746874271751692,0.0993298042118301
938,88,gerelchuluun15,8,irs1SF,n,r,a,5.6,137Cs,4,12C,6,s,50.0,45.0,0.46,0.43,1.63,0.27,0.908576910531188,0.0628073907325239,1.47809980653248,0.0
939,88,gerelchuluun15,9,XR1,n,r,a,5.6,137Cs,5,1H,1,s,2.2,25.0,1.04,0.00034,1.01,0.0,1.0584290505174,-0.06038484970434,0.827958406016928,0.0
940,88,gerelchuluun15,10,XR1,n,r,a,5.6,137Cs,5,12C,6,s,50.0,45.0,1.04,0.00034,0.92,0.1,1.0584290505174,-0.06038484970434,0.951136804065577,0.0
941,88,gerelchuluun15,11,V3,n,r,a,5.6,137Cs,6,1H,1,s,2.2,25.0,1.93,0.18,1.38,0.34,1.75312630568655,-0.111315187786208,1.55242904928539,-0.0482902897214491
942,88,gerelchuluun15,12,V3,n,r,a,5.6,137Cs,6,12C,6,s,50.0,45.0,1.93,0.18,2.39,0.0,1.75312630568655,-0.111315187786208,1.9154186484226,-0.0795597763296867
943,89,habermehl14,1,HepG2,t,h,a,6.0,,1,12C,6,s,112.0,16.3,0.1482,0.0927,1.733,-0.1685,0.0,0.107711606448196,1.05614896299,0.0
944,89,habermehl14,2,HepG2,t,h,a,6.0,,1,16O,8,s,146.0,11.8,0.1482,0.0927,1.65,-0.20857,0.0,0.107711606448196,1.19310627923519,-0.0585142338200949
945,89,habermehl14,3,Hep3B,t,h,a,6.0,,2,12C,6,s,112.0,16.3,0.3966,0.02301,0.8659,0.4962,0.586615155383015,0.0,0.585618376419571,0.576315151213863
946,89,habermehl14,4,Hep3B,t,h,a,6.0,,2,16O,8,s,146.0,11.8,0.3966,0.02301,1.398,0.1028,0.586615155383015,0.0,1.38019792464298,0.109982650212555
947,89,habermehl14,5,HuH7,t,h,a,6.0,,3,12C,6,s,112.0,16.3,0.2973,0.03963,1.892,-0.1272,0.307849533271772,0.0391443197661726,1.37794187573058,0.0
948,89,habermehl14,6,HuH7,t,h,a,6.0,,3,16O,8,s,146.0,11.8,0.2973,0.03963,1.527,-0.01935,0.307849533271772,0.0391443197661726,1.46459942051419,0.0
949,89,habermehl14,7,PLC,t,h,a,6.0,,4,12C,6,s,112.0,16.3,0.3817,0.01244,1.531,-0.07204,0.367711688198283,0.0139332581272474,1.28008911133542,0.0
950,89,habermehl14,8,PLC,t,h,a,6.0,,4,16O,8,s,146.0,11.8,0.3817,0.01244,0.6025,0.06914,0.367711688198283,0.0139332581272474,0.654230236823824,0.0544165701686281
951,90,kraft85,1,AT-25F,t,h,a,6.0,,1,28Si,14,m,118.0,320.0,,,,,1.68968164343705,0.0,3.30509621590469,-0.181179006114106
952,90,kraft85,2,AT-25F,t,h,a,6.0,,1,56Fe,26,m,200.0,800.0,,,,,1.68968164343705,0.0,2.16442103711719,0.0
953,90,kraft85,3,AT-25F,t,h,a,6.0,,1,40Ar,18,m,637.0,330.0,,,,,1.68968164343705,0.0,1.38882105964573,-0.0721567703515416
954,90,kraft85,4,AT-25F,t,h,a,6.0,,1,238U,92,m,1900.0,960.0,,,,,1.68968164343705,0.0,0.465589021495945,0.0
955,90,kraft85,5,AT-25F,t,h,a,6.0,,1,238U,92,m,15700.0,8.0,,,,,1.68968164343705,0.0,0.0398086767958448,0.0
956,90,kraft85,6,T1,t,h,a,6.0,,2,28Si,14,m,118.0,320.0,,,,,0.247268927046075,0.0205929882707838,0.219872094937891,0.348228966421499
957,90,kraft85,7,T1,t,h,a,6.0,,2,56Fe,26,m,200.0,800.0,,,,,0.247268927046075,0.0205929882707838,0.437644338892142,0.194292436326404
958,90,kraft85,8,T1,t,h,a,6.0,,2,40Ar,18,m,637.0,330.0,,,,,0.247268927046075,0.0205929882707838,0.44370729236287,0.0715592143815663
959,90,kraft85,9,T1,t,h,a,6.0,,2,238U,92,m,2600.0,430.0,,,,,0.247268927046075,0.0205929882707838,0.310083263696332,0.0
960,90,kraft85,10,T1,t,h,a,6.0,,2,238U,92,m,1900.0,960.0,,,,,0.247268927046075,0.0205929882707838,0.218328069079318,0.0616967557257039
961,90,kraft85,11,T1,t,h,a,6.0,,2,238U,92,m,15700.0,8.0,,,,,0.247268927046075,0.0205929882707838,0.0481648322235806,-1.41412005100716e-05
962,90,kraft85,12,T1,t,h,a,6.0,,2,238U,92,m,2600.0,400.0,,,,,0.247268927046075,0.0205929882707838,0.288388405391842,0.0099447493095733
963,91,manti12,1,AG01522,n,h,a,6.0,225kVp,1,1H,1,m,11.0,3.3,,,,,0.218233887486208,0.0754072999438602,1.05692751720794,-0.0637249599094404
964,91,manti12,2,AG01522,n,h,a,6.0,225kVp,1,1H,1,s,4.0,12.0,,,,,0.218233887486208,0.0754072999438602,0.597087507484841,0.0217084562006413
965,92,petrovic10,1,HTB140,t,h,a,6.0,60Co,1,1H,1,s,2.6,20.0,0.036,0.0,0.061,0.0,0.0319974740012241,0.0,0.0960784615047672,-0.00361756671558666
966,92,petrovic10,2,HTB140,t,h,a,6.0,60Co,1,1H,1,s,4.7,10.0,0.036,0.0,0.073,0.0,0.0319974740012241,0.0,0.101126492366487,-0.00296601826839467
967,92,petrovic10,3,HTB140,t,h,a,6.0,60Co,1,1H,1,s,10.1,3.8,0.036,0.0,0.104,0.0,0.0319974740012241,0.0,0.145370701416696,-0.00527140425182776
968,92,petrovic10,4,HTB140,t,h,a,6.0,60Co,1,1H,1,s,18.8,1.6,0.036,0.0,0.267,0.0,0.0319974740012241,0.0,0.436102609179148,-0.0572871068233504
969,93,raju78,1,T1,n,h,a,6.0,250kVp,1,4He,2,m,1.8,199.0,,,,,0.169588981139711,0.0256660211028877,0.201519303988777,0.0260870834919032
970,93,raju78,2,T1,n,h,a,6.0,250kVp,1,4He,2,m,4.6,79.0,,,,,0.169588981139711,0.0256660211028877,0.18178919671842,0.0434625678366007
971,93,raju78,3,T1,n,h,a,6.0,250kVp,1,12C,6,m,11.3,372.0,,,,,0.169588981139711,0.0256660211028877,0.565881046750927,0.0
972,93,raju78,4,T1,n,h,a,6.0,250kVp,1,12C,6,m,19.9,145.0,,,,,0.169588981139711,0.0256660211028877,0.444646098808634,0.0625551266138002
973,93,raju78,5,T1,n,h,a,6.0,250kVp,1,20Ne,10,m,38.8,352.0,,,,,0.169588981139711,0.0256660211028877,0.848935500491211,0.034706646769084
974,93,raju78,6,T1,n,h,a,6.0,250kVp,1,20Ne,10,m,59.3,193.0,,,,,0.169588981139711,0.0256660211028877,0.79147790548504,0.0669340990033036
975,93,raju78,7,T1,n,h,a,6.0,250kVp,1,40Ar,18,m,102.0,430.0,,,,,0.169588981139711,0.0256660211028877,1.03019767724943,0.0
976,93,raju78,8,T1,n,h,a,6.0,250kVp,1,40Ar,18,m,183.0,258.0,,,,,0.169588981139711,0.0256660211028877,1.02262937828432,0.0
977,94,hamada08,1,Bcl-2,t,h,a,6.0,60Co,1,4He,2,m,16.2,12.5,,,,,0.267838449790573,0.00715764536446851,0.423119340350659,0.055335818287547
978,94,hamada08,2,Bcl-2,t,h,a,6.0,60Co,1,12C,6,m,76.3,26.7,,,,,0.267838449790573,0.00715764536446851,1.58704444727199,-0.0288021181891134
979,94,hamada08,3,Bcl-2,t,h,a,6.0,60Co,1,12C,6,m,108.0,18.3,,,,,0.267838449790573,0.00715764536446851,2.05693869587889,-0.139770315606298
980,94,hamada08,4,Bcl-2,t,h,a,6.0,60Co,1,20Ne,10,m,321.0,17.5,,,,,0.267838449790573,0.00715764536446851,1.39294290692667,-0.0896895057479308
981,94,hamada08,5,Bcl-2,t,h,a,6.0,60Co,1,20Ne,10,m,437.0,13.0,,,,,0.267838449790573,0.00715764536446851,1.15609648358608,-0.0585317275713876
982,94,hamada08,6,Bcl-2,t,h,a,6.0,60Co,1,40Ar,18,m,1610.0,11.5,,,,,0.267838449790573,0.00715764536446851,0.350622088401499,0.0
983,94,hamada08,7,Neo,t,h,a,6.0,60Co,2,4He,2,m,16.2,12.5,,,,,0.623525778308075,-0.0226550762302373,1.11522804823093,-0.0733717707789955
984,94,hamada08,8,Neo,t,h,a,6.0,60Co,2,12C,6,m,76.3,26.7,,,,,0.623525778308075,-0.0226550762302373,1.76771607499412,-0.0844769506598172
985,94,hamada08,9,Neo,t,h,a,6.0,60Co,2,12C,6,m,108.0,18.3,,,,,0.623525778308075,-0.0226550762302373,1.82518759550157,-0.054069207118149
986,94,hamada08,10,Neo,t,h,a,6.0,60Co,2,20Ne,10,m,321.0,17.5,,,,,0.623525778308075,-0.0226550762302373,1.50130299859149,-0.116710996367322
987,94,hamada08,11,Neo,t,h,a,6.0,60Co,2,20Ne,10,m,437.0,13.0,,,,,0.623525778308075,-0.0226550762302373,1.30221866997755,-0.107152471345848
988,94,hamada08,12,Neo,t,h,a,6.0,60Co,2,40Ar,18,m,1610.0,11.5,,,,,0.623525778308075,-0.0226550762302373,0.463817507789018,-0.0143429078744632
989,95,slonina14,1,HFIB2,t,h,a,6.0,6MV,1,1H,1,m,7.9,5.7,0.689,0.041,0.855,0.04,0.665477527397004,0.0372547110433404,1.09424011102136,0.0
990,95,slonina14,2,HFIB2,t,h,a,6.0,6MV,2,1H,1,s,2.25,24.0,0.582,0.052,0.62,0.041,0.611727454316193,0.0439980584723892,0.908109761689463,0.0
991,95,slonina14,3,HFIB2,t,h,a,6.0,6MV,2,1H,1,s,2.93,17.8,0.582,0.052,0.686,0.035,0.611727454316193,0.0439980584723892,0.974118916775465,0.0
992,95,slonina14,4,HFIB2,t,h,a,6.0,6MV,2,1H,1,s,7.5,6.7,0.582,0.052,0.772,0.026,0.611727454316193,0.0439980584723892,0.806719733070374,0.0218679376122079
993,95,slonina14,5,HFIB15,t,h,a,6.0,6MV,3,1H,1,m,7.9,5.7,0.627,0.048,0.63,0.062,0.595613818649088,0.0535505957129436,0.662232436223152,0.0579987203216907
994,95,slonina14,6,HFIB15,t,h,a,6.0,6MV,4,1H,1,s,2.25,24.0,0.446,0.065,0.5,0.054,0.397084379167674,0.0686470404305018,0.507915350916261,0.0520648056986024
995,95,slonina14,7,HFIB15,t,h,a,6.0,6MV,4,1H,1,s,2.93,17.8,0.446,0.065,0.493,0.054,0.397084379167674,0.0686470404305018,0.507034982902541,0.0531306538124909
996,95,slonina14,8,HFIB15,t,h,a,6.0,6MV,4,1H,1,s,7.5,6.7,0.446,0.065,0.561,0.065,0.397084379167674,0.0686470404305018,0.766284605882121,0.0318880309833779
997,95,slonina14,9,HFIB30,t,h,a,6.0,6MV,5,1H,1,m,7.9,5.7,0.718,0.058,0.814,0.056,0.831296365966692,0.0439135112833069,1.15690725447283,0.0
998,95,slonina14,10,HFIB30,t,h,a,6.0,6MV,6,1H,1,s,2.25,24.0,0.8614,0.042,0.861,0.038,0.779550613933744,0.0381740028858371,0.834181970515571,0.0406864510018407
999,95,slonina14,11,HFIB30,t,h,a,6.0,6MV,6,1H,1,s,2.93,17.8,0.8614,0.042,0.894,0.031,0.779550613933744,0.0381740028858371,0.860600416261954,0.0326131425488293
1000,95,slonina14,12,HFIB30,t,h,a,6.0,6MV,6,1H,1,s,7.5,6.7,0.8614,0.042,1.096,0.01,0.779550613933744,0.0381740028858371,1.16438509003578,0.0
1001,96,takahashi14,1,MEF,n,r,a,5.6,200kVp,1,12C,6,m,13.0,290.0,,,,,0.0,0.0223064262199528,0.0,0.0260778686321366
1002,96,takahashi14,2,MEF,n,r,a,5.6,200kVp,1,12C,6,m,50.0,40.0,,,,,0.0,0.0223064262199528,0.0,0.0607577095353737
1003,96,takahashi14,3,MEF,n,r,a,5.6,200kVp,1,12C,6,m,70.0,27.0,,,,,0.0,0.0223064262199528,0.0,0.106302934842201
1004,96,takahashi14,4,MEF,n,r,a,5.6,200kVp,1,12C,6,m,108.0,18.3,,,,,0.0,0.0223064262199528,0.39964837090453,0.0903458335556059
1005,96,takahashi14,5,MEF,n,r,a,5.6,200kVp,1,56Fe,26,m,200.0,500.0,,,,,0.0,0.0223064262199528,0.0855044297893014,0.132425500521081
1006,96,takahashi14,6,MEF,n,r,a,5.6,200kVp,1,20Ne,10,m,437.0,13.0,,,,,0.0,0.0223064262199528,0.0429671923962409,0.0330545337451936
1007,96,takahashi14,7,MEF,n,r,a,5.6,200kVp,1,40Ar,18,m,1370.0,13.0,,,,,0.0,0.0223064262199528,0.0,0.0149579291280422
1008,96,takahashi14,8,MEF,n,r,a,5.6,200kVp,1,12C,6,s,50.0,40.0,,,,,0.0,0.0223064262199528,0.0,0.0615740569089518
1009,97,tracy15,1,V79,n,r,a,5.6,60Co,1,4He,2,m,112.0,1.0,0.143,0.0259,1.398,0.0,0.141727222188074,0.0260485325087186,1.33666821111211,0.0201170608602806
1010,97,tracy15,2,V79,n,r,a,5.6,60Co,1,4He,2,m,131.0,0.8,0.143,0.0259,1.463,0.0,0.141727222188074,0.0260485325087186,1.54343321115214,0.0
1011,97,tracy15,3,V79,n,r,a,5.6,60Co,1,4He,2,m,161.0,0.6,0.143,0.0259,1.295,0.0,0.141727222188074,0.0260485325087186,1.1890891885473,0.0346570613351479
1012,97,tracy15,4,V79,n,r,a,5.6,60Co,1,4He,2,m,190.0,0.45,0.143,0.0259,1.195,0.0,0.141727222188074,0.0260485325087186,1.19901205286282,0.0
1013,97,tracy15,5,V79,n,r,a,5.6,60Co,1,4He,2,m,201.0,0.375,0.143,0.0259,0.965,0.0,0.141727222188074,0.0260485325087186,0.724826133140837,0.0931262878824081
1014,97,tracy15,6,V79,n,r,a,5.6,60Co,1,4He,2,m,181.0,0.275,0.143,0.0259,0.789,0.0,0.141727222188074,0.0260485325087186,0.613152831636013,0.0948334517643597
1015,98,wada13,1,NB1RGB,n,h,a,6.0,200kVp,1,12C,6,m,13.0,290.0,0.59,0.05,0.43,0.1,0.617205748809683,0.0416210950104365,0.443797717002474,0.0998225183630866
1016,98,wada13,2,NB1RGB,n,h,a,6.0,200kVp,1,12C,6,m,75.0,27.0,0.59,0.05,1.32,0.0,0.617205748809683,0.0416210950104365,1.63011662359414,-0.153896965699101
1017,98,wada13,3,HFL-I,n,h,a,6.0,200kVp,2,12C,6,m,13.0,290.0,0.43,0.06,0.68,0.03,0.420891913808086,0.0589787582939941,0.682788769484626,0.0284007519283045
1018,98,wada13,4,HFL-I,n,h,a,6.0,200kVp,2,12C,6,m,75.0,27.0,0.43,0.06,1.21,0.0,0.420891913808086,0.0589787582939941,1.26705595050992,0.0
1019,99,weber93,1,V79,n,r,a,5.6,60Co,1,16O,8,m,250.0,10.8,,,,,0.290518475117146,0.0169110096280274,1.12618109376698,0.0
1020,99,weber93,2,V79,n,r,a,5.6,60Co,1,20Ne,10,m,310.0,14.0,,,,,0.290518475117146,0.0169110096280274,0.99089367747535,0.0
1021,99,weber93,3,V79,n,r,a,5.6,60Co,1,40Ar,18,m,1800.0,5.9,,,,,0.290518475117146,0.0169110096280274,0.136772571359924,0.00176502941554899
1022,99,weber93,4,V79,n,r,a,5.6,60Co,1,132Xe,54,m,7500.0,11.4,,,,,0.290518475117146,0.0169110096280274,0.0884930458835223,-0.000164599394440701
1023,99,weber93,5,V79,n,r,a,5.6,60Co,1,197Au,79,m,11500.0,9.8,,,,,0.290518475117146,0.0169110096280274,0.0809469104343669,-0.000425567014824806
1024,99,weber93,6,Caski,t,h,a,6.0,60Co,2,16O,8,m,250.0,10.8,,,,,0.336483801810679,0.0129644797352698,1.1726448512865,0.0
1025,99,weber93,7,Caski,t,h,a,6.0,60Co,2,20Ne,10,m,310.0,14.0,,,,,0.336483801810679,0.0129644797352698,1.07637769947512,0.0
1026,99,weber93,8,Caski,t,h,a,6.0,60Co,2,20Ne,10,m,450.0,10.0,,,,,0.336483801810679,0.0129644797352698,1.44553516220155,-0.0731854982404254
1027,99,weber93,9,Caski,t,h,a,6.0,60Co,2,40Ar,18,m,1800.0,5.9,,,,,0.336483801810679,0.0129644797352698,0.264430883296639,-0.00390619921615452
1028,99,weber93,10,Caski,t,h,a,6.0,60Co,2,132Xe,54,m,7500.0,11.4,,,,,0.336483801810679,0.0129644797352698,0.130580116915027,0.0
1029,100,wouters15,1,V79,n,r,a,5.6,60Co,1,1H,1,s,1.1,66.0,0.0722,0.0502,0.1135,0.0484,0.0772840697015944,0.0496975448324771,0.0,0.0463856754063306
1030,100,wouters15,2,V79,n,r,a,5.6,60Co,1,1H,1,s,2.06,27.0,0.0722,0.0502,0.1039,0.0546,0.0772840697015944,0.0496975448324771,0.0926454295633355,0.0560107582881822
1031,100,wouters15,3,V79,n,r,a,5.6,60Co,1,1H,1,s,2.41,22.0,0.0722,0.0502,0.1126,0.0543,0.0772840697015944,0.0496975448324771,0.107685470826186,0.055273567845485
1032,100,wouters15,4,V79,n,r,a,5.6,60Co,1,1H,1,s,3.2,16.0,0.0722,0.0502,0.1328,0.0547,0.0772840697015944,0.0496975448324771,0.116313846993085,0.0571015017686283
1033,100,wouters15,5,V79,n,r,a,5.6,60Co,1,1H,1,s,4.74,9.8,0.0722,0.0502,0.1411,0.0586,0.0772840697015944,0.0496975448324771,0.132776350597312,0.0592867571128777
1034,100,wouters15,6,V79,n,r,a,5.6,60Co,1,1H,1,s,1.03,64.0,0.0722,0.0502,0.1032,0.0505,0.0772840697015944,0.0496975448324771,0.0720624065854313,0.0354751717566386
1035,100,wouters15,7,V79,n,r,a,5.6,60Co,1,1H,1,s,1.95,29.0,0.0722,0.0502,0.1028,0.054,0.0772840697015944,0.0496975448324771,0.102835195918106,0.0540977630892721
1036,100,wouters15,8,V79,n,r,a,5.6,60Co,1,1H,1,s,2.28,24.0,0.0722,0.0502,0.1016,0.0572,0.0772840697015944,0.0496975448324771,0.111447115549876,0.0552000513167077
1037,100,wouters15,9,V79,n,r,a,5.6,60Co,1,1H,1,s,2.95,17.5,0.0722,0.0502,0.1231,0.0569,0.0772840697015944,0.0496975448324771,0.104680705444217,0.0587723968345034
1038,100,wouters15,10,V79,n,r,a,5.6,60Co,1,1H,1,s,4.02,12.0,0.0722,0.0502,0.1205,0.0627,0.0772840697015944,0.0496975448324771,0.111818766205883,0.0630536578825963
1039,101,yashkin95,1,clone431,n,r,a,5.6,60Co,1,1H,1,m,0.5,179.0,0.078,0.0236,0.071,0.0298,0.102322171344522,0.0208173029462777,0.0653201280413176,0.0301519650755221
1040,102,fournier12,1,AG1522D,n,h,a,6.0,250kVp,1,12C,6,m,290.0,4.8,,,,,0.207029462534343,0.025291115923777,2.79304633813749,-0.857990242257801
1041,103,antoccia09,1,HFFF2,n,h,a,6.0,250kVp,1,1H,1,m,24.5,0.8,0.91,0.0,0.81,0.0,1.03858409448263,-0.0429980838589002,1.03448257313982,-0.0616328968268584
1042,104,baggio02,1,DLD1,t,h,a,6.0,60Co,1,1H,1,m,7.7,5.2,0.37,0.12,0.47,0.0,0.48738841229099,0.0931983765980379,0.34437114588323,0.0
1043,104,baggio02,2,DLD1,t,h,a,6.0,60Co,1,4He,2,m,79.3,1.5,0.37,0.12,0.97,0.0,0.48738841229099,0.0931983765980379,1.17406747220204,-0.0841600571374473
1044,104,baggio02,3,DLD1,t,h,a,6.0,60Co,1,4He,2,m,101.7,1.0,0.37,0.12,1.19,0.0,0.48738841229099,0.0931983765980379,1.59101903862432,-0.114825757927197
1045,104,baggio02,4,HCT116,t,h,a,6.0,60Co,2,1H,1,m,7.7,5.2,1.39,0.02,0.32,0.06,0.958348555006981,0.0899989285069817,0.451847878591134,0.0273438339036954
1046,104,baggio02,5,HCT116,t,h,a,6.0,60Co,2,4He,2,m,79.3,1.5,1.39,0.02,0.57,0.0,0.958348555006981,0.0899989285069817,0.557616004629824,0.0
1047,104,baggio02,6,HCT116,t,h,a,6.0,60Co,2,4He,2,m,101.7,1.0,1.39,0.02,0.72,0.0,0.958348555006981,0.0899989285069817,0.700718328776975,0.0
1048,105,bird80,1,V79,n,r,Sl,5.6,250kVp,1,1H,1,m,10.2,4.0,,,0.12,0.0149,0.0728171428321325,0.0155685740586105,0.113807975626179,0.015655967557031
1049,105,bird80,2,V79,n,r,Sl,5.6,250kVp,1,2H,1,m,20.4,1.45,,,0.208,0.0239,0.0728171428321325,0.0155685740586105,0.203960716922003,0.0249979190421201
1050,105,bird80,3,V79,n,r,Sl,5.6,250kVp,1,2H,1,m,31.0,0.8,,,0.272,0.0254,0.0728171428321325,0.0155685740586105,0.257075025412001,0.0283157498593789
1051,105,bird80,4,V79,n,r,Sl,5.6,250kVp,1,2H,1,m,40.0,0.55,,,0.364,0.0369,0.0728171428321325,0.0155685740586105,0.323643946803368,0.0467742918230681
1052,105,bird80,5,V79,n,r,Sl,5.6,250kVp,1,3He,2,m,91.0,1.25,,,0.879,0.0,0.0728171428321325,0.0155685740586105,0.905363214641658,-0.0221539704941333
1053,105,bird80,6,V79,n,r,Sl,5.6,250kVp,1,3He,2,m,91.0,1.25,,,0.717,0.0,0.0728171428321325,0.0155685740586105,0.723079095096425,0.0
1054,105,bird80,7,V79,n,r,Sl,5.6,250kVp,1,3He,2,m,127.0,0.75,,,0.822,0.0,0.0728171428321325,0.0155685740586105,0.704747653285819,0.0207249117206962
1055,105,bird80,8,V79,n,r,Sl,5.6,250kVp,1,3He,2,m,170.0,0.46,,,0.688,0.0,0.0728171428321325,0.0155685740586105,0.666052350212579,0.0
1056,105,bird80,9,V79,n,r,G1/S,5.6,250kVp,2,1H,1,m,10.2,4.0,,,0.399,0.0272,0.445049300316195,0.0161342503275625,0.500509932271353,0.0137552507210574
1057,105,bird80,10,V79,n,r,G1/S,5.6,250kVp,2,2H,1,m,20.4,1.45,,,0.497,0.0523,0.445049300316195,0.0161342503275625,0.552007237932282,0.0454551177879631
1058,105,bird80,11,V79,n,r,G1/S,5.6,250kVp,2,2H,1,m,31.0,0.8,,,0.773,0.0461,0.445049300316195,0.0161342503275625,1.00208084883973,0.0269009032865472
1059,105,bird80,12,V79,n,r,G1/S,5.6,250kVp,2,2H,1,m,40.0,0.55,,,0.854,0.1153,0.445049300316195,0.0161342503275625,0.684822244266535,0.130144994884112
1060,105,bird80,13,V79,n,r,G1/S,5.6,250kVp,2,3He,2,m,67.0,1.95,,,1.165,0.063,0.445049300316195,0.0161342503275625,,
1061,105,bird80,14,V79,n,r,G1/S,5.6,250kVp,2,3He,2,m,91.0,1.25,,,1.56,0.0,0.445049300316195,0.0161342503275625,1.54570530215295,0.0
1062,105,bird80,15,V79,n,r,G1/S,5.6,250kVp,2,3He,2,m,127.0,0.75,,,1.466,0.0,0.445049300316195,0.0161342503275625,1.26152455079462,0.0490546338821107
1063,105,bird80,16,V79,n,r,G1/S,5.6,250kVp,2,3He,2,m,170.0,0.46,,,1.427,0.0,0.445049300316195,0.0161342503275625,1.62859696015378,-0.0969419696886278
1064,106,doria12,1,V79,n,r,a,5.6,225kVp,1,1H,1,m,10.0,3.82,0.106,0.0339,,,0.0964075554449198,0.0349916578207449,0.0,0.232675154141156
1065,106,doria12,2,V79,n,r,a,5.6,225kVp,1,1H,1,m,14.0,2.45,0.106,0.0339,,,0.0964075554449198,0.0349916578207449,0.34849800192536,0.0
1066,106,doria12,3,V79,n,r,a,5.6,225kVp,1,1H,1,m,15.0,2.24,0.106,0.0339,,,0.0964075554449198,0.0349916578207449,0.517016343164528,-0.0355011099838416
1067,106,doria12,4,V79,n,r,a,5.6,225kVp,1,1H,1,m,20.0,1.48,0.106,0.0339,,,0.0964075554449198,0.0349916578207449,0.43242860717775,0.0
1068,106,doria12,5,V79,n,r,a,5.6,225kVp,1,1H,1,m,28.0,0.9,0.106,0.0339,,,0.0964075554449198,0.0349916578207449,0.250827118671502,0.0467080991029626
1069,107,hei88,1,HSF,n,h,a,6.0,137Cs,1,1H,1,m,10.0,3.82,,,,,0.21352550254566,0.0383856217049456,0.338220669144993,0.071032681372872
1070,107,hei88,2,HSF,n,h,a,6.0,137Cs,1,2H,1,m,20.0,1.48,,,,,0.21352550254566,0.0383856217049456,0.990015076961524,0.0
1071,107,hei88,3,HSF,n,h,a,6.0,137Cs,1,2H,1,m,40.0,0.5,,,,,0.21352550254566,0.0383856217049456,1.50404768061531,0.0
1072,108,inada81,1,HMF,t,h,a,6.0,200kVp,1,1H,1,m,1.3,50.84,,,,,0.323226642409181,0.0402165616763655,0.169972118970073,0.0619613529801238
1073,108,inada81,2,HMF,t,h,a,6.0,200kVp,1,1H,1,m,13.5,2.57,,,,,0.323226642409181,0.0402165616763655,0.265476057783459,0.0541779328239193
1074,109,jeynes13,1,V79,n,r,a,5.6,300kVp,1,1H,1,m,17.6,2.0,0.12,0.023,0.12,0.067,0.11802137576136,0.0249424000866685,0.134434978109716,0.0611482387927972
1075,109,jeynes13,2,V79,n,r,a,5.6,300kVp,1,4He,2,m,123.0,1.0,0.12,0.023,1.5,0.0,0.11802137576136,0.0249424000866685,1.33487730152102,-0.049222122557069
1076,110,ogata05,1,HT1080,t,h,a,6.0,4MV,1,12C,6,m,46.6,49.0,,,,,0.326526317949833,0.0140911735022078,0.327757834686406,0.178208845393786
1077,110,ogata05,2,LM8,t,r,a,5.6,4MV,2,12C,6,m,46.6,49.0,,,,,0.346818373916859,0.0,0.938056034007434,-0.0437673051092393
1078,111,petrovic06,1,HTB140,t,h,a,6.0,60Co,1,1H,1,m,1.04,62.0,0.0171,0.001,0.0299,0.0023,0.0233616419284711,0.000567877897396495,0.0611603067588595,0.000595340107779797
1079,112,ristic11,1,HTB140,t,h,a,6.0,60Co,1,1H,1,m,9.08,4.3,,,,,0.0249624771849607,0.000525118647501062,0.061010964024673,0.000581875265311268
1080,112,ristic11,2,HTB140,t,h,a,6.0,60Co,1,1H,1,s,4.71,9.5,,,,,0.0249624771849607,0.000525118647501062,0.100952851262542,-0.00295421396483668
1081,112,ristic11,3,HTB140,t,h,a,6.0,60Co,1,12C,6,m,415.27,2.98,,,,,0.0249624771849607,0.000525118647501062,0.125892016296367,-0.00290564091914733
1082,113,schuff02,1,PDV,t,r,a,5.6,137Cs,1,1H,1,m,3.1,17.2,0.13,0.037,0.31,0.02,0.0,0.0533154307619239,0.132459160851444,0.0489401673733545
1083,113,schuff02,2,PDV,t,r,a,5.6,137Cs,1,1H,1,m,15.6,2.5,0.13,0.037,0.32,0.05,0.0,0.0533154307619239,0.388387492209949,0.026556399954326
1084,113,schuff02,3,PDV,t,r,a,5.6,137Cs,1,1H,1,m,26.0,1.4,0.13,0.037,0.69,0.26,0.0,0.0533154307619239,0.393309929695708,0.395693120481279
1085,113,schuff02,4,PDV,t,r,a,5.6,137Cs,1,6Li,3,m,100.0,3.58,0.13,0.037,1.47,0.0,0.0,0.0533154307619239,1.45182876747385,0.0
1086,113,schuff02,5,PDV,t,r,a,5.6,137Cs,1,7Li,3,m,269.0,0.99,0.13,0.037,1.72,0.0,0.0,0.0533154307619239,1.40978411278761,0.0
1087,113,schuff02,6,PDVC57,t,r,a,5.6,137Cs,2,1H,1,m,2.69,20.2,0.004,0.078,0.14,0.044,0.0,0.0602381622239749,0.0,0.0738154364558538
